City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
311,nabire,-3.3667,135.4833,25.19,91,100,1.37,ID,1702843736
312,enshi,30.3,109.4833,0.64,94,100,0.77,CN,1702843736
313,sheridan,44.8333,-106.9173,10.21,31,0,7.2,US,1702843736
314,tura,25.5198,90.2201,14.14,87,0,1.08,IN,1702843737
315,gargalianoi,37.0667,21.6333,9.64,65,0,1.96,GR,1702843737
316,mahina,-17.5065,-149.489,29.87,62,75,6.17,PF,1702843737
317,almacelles,41.7322,0.4372,1.74,88,0,0.79,ES,1702843738
318,georgetown,5.4112,100.3354,26.96,78,20,2.57,MY,1702843738
319,santa rita,-7.1139,-34.9781,28.37,74,0,5.14,BR,1702843604
320,rostovka,55.3842,71.8891,-14.35,80,100,8.35,RU,1702843739
321,nizhnevartovsk,60.9344,76.5531,-18.88,71,76,7.15,RU,1702843382
322,yakeshi,49.2833,120.7333,-40.89,100,98,0.84,CN,1702843739
323,shendi,16.6915,33.4341,27.56,26,33,4.13,SD,1702843740
324,ramadi,33.4226,43.3058,16.61,40,100,4.18,IQ,1702843581
325,salina,38.8403,-97.6114,15.02,52,0,7.2,US,1702843741
326,junin,-34.5838,-60.9433,24.37,72,100,4.28,AR,1702843516
327,arraial do cabo,-22.9661,-42.0278,25.92,83,0,10.29,BR,1702843742
328,broome,42.2506,-75.833,10.32,92,100,7.2,US,1702843742
329,aldan,58.6031,125.3894,-35.93,100,100,1.22,RU,1702843742
330,umm kaddadah,13.6017,26.6876,21.44,33,21,5.35,SD,1702843743
331,henderson,36.0397,-114.9819,18.71,18,0,4.12,US,1702843743
332,tofol,5.3248,163.0078,27.8,82,100,8.22,FM,1702843743
333,el granada,37.5027,-122.4694,15.5,77,40,2.57,US,1702843744
334,salahonda,2.1019,-78.7217,26.57,83,86,4.43,CO,1702843744
335,tucuma,-0.1833,-50.05,30.92,59,40,4.44,BR,1702843744
336,fort bragg,35.139,-79.006,13.91,93,100,9.77,US,1702843745
337,lukolela,-1.0605,17.1821,24.96,76,98,1.25,CD,1702843745
338,opuwo,-18.0607,13.84,26.24,29,19,1.55,NA,1702843648
339,fonte boa,-2.4959,-66.2662,27.83,93,99,0.85,BR,1702843746
340,wailua homesteads,22.0669,-159.378,23.44,70,20,8.75,US,1702843746
341,kampene,-3.6,26.6667,21.61,98,100,0.3,CD,1702843746
342,labytnangi,66.6572,66.4183,-15.93,97,100,3.94,RU,1702843747
343,la piedad,20.35,-102.0,23.01,29,96,1.71,MX,1702843747
344,rongelap,11.1635,166.8941,26.75,84,100,11.16,MH,1702843748
345,katabu,-4.9333,122.5167,25.2,90,100,1.99,ID,1702843748
346,bontang,0.1333,117.5,24.78,92,100,2.64,ID,1702843748
347,al bardiyah,31.7561,25.0865,17.74,69,26,7.47,LY,1702843749
348,brisas de zicatela,15.8369,-97.0419,30.29,54,40,4.12,MX,1702843749
349,catriel,-37.8791,-67.7956,24.19,13,7,12.67,AR,1702843749
350,bubaque,11.2833,-15.8333,27.54,57,100,1.86,GW,1702843750
351,kununurra,-15.7667,128.7333,26.99,94,95,2.06,AU,1702843750
352,selibaby,15.159,-12.1829,24.88,13,89,5.29,MR,1702843750
353,dzhambeyty,50.2536,52.595,-10.4,95,11,2.71,KZ,1702843751
354,crane,31.3974,-102.3501,18.9,17,0,5.74,US,1702843751
355,salalah,17.0151,54.0924,25.05,38,0,3.09,OM,1702843515
356,katsuura,35.1333,140.3,6.6,46,18,5.24,JP,1702843752
357,haapajarvi,63.75,25.3333,-0.86,86,100,5.89,FI,1702843752
358,louis trichardt,-23.0439,29.9032,20.17,89,95,1.45,ZA,1702843752
